run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
fault_ripple_03,1,abnormal,0,0,16508,0,1789349189.467202
fault_ripple_03,1,abnormal,0,1,16572,998,1789349189.467202
fault_ripple_03,1,abnormal,0,2,16508,999,1789349189.467202
fault_ripple_03,1,abnormal,0,3,16320,999,1789349189.467202
fault_ripple_03,1,abnormal,0,4,16452,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,5,16332,995,1789349189.467202
fault_ripple_03,1,abnormal,0,6,16440,1002,1789349189.467202
fault_ripple_03,1,abnormal,0,7,16416,998,1789349189.467202
fault_ripple_03,1,abnormal,0,8,16296,999,1789349189.467202
fault_ripple_03,1,abnormal,0,9,16276,998,1789349189.467202
fault_ripple_03,1,abnormal,0,10,16440,997,1789349189.467202
fault_ripple_03,1,abnormal,0,11,16260,999,1789349189.467202
fault_ripple_03,1,abnormal,0,12,16188,1002,1789349189.467202
fault_ripple_03,1,abnormal,0,13,16372,995,1789349189.467202
fault_ripple_03,1,abnormal,0,14,16532,1002,1789349189.467202
fault_ripple_03,1,abnormal,0,15,16236,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,16,16428,994,1789349189.467202
fault_ripple_03,1,abnormal,0,17,16420,1003,1789349189.467202
fault_ripple_03,1,abnormal,0,18,16416,998,1789349189.467202
fault_ripple_03,1,abnormal,0,19,16340,995,1789349189.467202
fault_ripple_03,1,abnormal,0,20,16392,1003,1789349189.467202
fault_ripple_03,1,abnormal,0,21,16464,998,1789349189.467202
fault_ripple_03,1,abnormal,0,22,16404,995,1789349189.467202
fault_ripple_03,1,abnormal,0,23,16396,1001,1789349189.467202
fault_ripple_03,1,abnormal,0,24,16276,1001,1789349189.467202
fault_ripple_03,1,abnormal,0,25,16180,997,1789349189.467202
fault_ripple_03,1,abnormal,0,26,16404,999,1789349189.467202
fault_ripple_03,1,abnormal,0,27,16144,1002,1789349189.467202
fault_ripple_03,1,abnormal,0,28,16108,999,1789349189.467202
fault_ripple_03,1,abnormal,0,29,16380,997,1789349189.467202
fault_ripple_03,1,abnormal,0,30,16408,998,1789349189.467202
fault_ripple_03,1,abnormal,0,31,16292,999,1789349189.467202
fault_ripple_03,1,abnormal,0,32,16488,997,1789349189.467202
fault_ripple_03,1,abnormal,0,33,16532,999,1789349189.467202
fault_ripple_03,1,abnormal,0,34,16400,999,1789349189.467202
fault_ripple_03,1,abnormal,0,35,16376,999,1789349189.467202
fault_ripple_03,1,abnormal,0,36,16352,999,1789349189.467202
fault_ripple_03,1,abnormal,0,37,16536,1001,1789349189.467202
fault_ripple_03,1,abnormal,0,38,16388,997,1789349189.467202
fault_ripple_03,1,abnormal,0,39,16480,998,1789349189.467202
fault_ripple_03,1,abnormal,0,40,16244,1003,1789349189.467202
fault_ripple_03,1,abnormal,0,41,16176,995,1789349189.467202
fault_ripple_03,1,abnormal,0,42,16412,1001,1789349189.467202
fault_ripple_03,1,abnormal,0,43,16032,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,44,16272,998,1789349189.467202
fault_ripple_03,1,abnormal,0,45,16308,996,1789349189.467202
fault_ripple_03,1,abnormal,0,46,16312,1001,1789349189.467202
fault_ripple_03,1,abnormal,0,47,16256,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,48,16412,996,1789349189.467202
fault_ripple_03,1,abnormal,0,49,16452,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,50,16472,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,51,16400,996,1789349189.467202
fault_ripple_03,1,abnormal,0,52,16408,999,1789349189.467202
fault_ripple_03,1,abnormal,0,53,16524,1004,1789349189.467202
fault_ripple_03,1,abnormal,0,54,16332,998,1789349189.467202
fault_ripple_03,1,abnormal,0,55,16496,998,1789349189.467202
fault_ripple_03,1,abnormal,0,56,16216,998,1789349189.467202
fault_ripple_03,1,abnormal,0,57,16144,997,1789349189.467202
fault_ripple_03,1,abnormal,0,58,16388,1000,1789349189.467202
fault_ripple_03,1,abnormal,0,59,16012,999,1789349189.467202
fault_ripple_03,1,abnormal,0,60,16156,996,1789349189.467202
fault_ripple_03,1,abnormal,0,61,16388,999,1789349189.467202
fault_ripple_03,1,abnormal,0,62,16340,1002,1789349189.467202
fault_ripple_03,1,abnormal,0,63,16296,997,1789349189.467202
fault_ripple_03,1,abnormal,1,0,16268,0,1789349189.851169
fault_ripple_03,1,abnormal,1,1,16424,996,1789349189.851169
fault_ripple_03,1,abnormal,1,2,16324,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,3,16436,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,4,16568,994,1789349189.851169
fault_ripple_03,1,abnormal,1,5,16484,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,6,16384,998,1789349189.851169
fault_ripple_03,1,abnormal,1,7,16556,999,1789349189.851169
fault_ripple_03,1,abnormal,1,8,16316,998,1789349189.851169
fault_ripple_03,1,abnormal,1,9,16268,997,1789349189.851169
fault_ripple_03,1,abnormal,1,10,16404,1004,1789349189.851169
fault_ripple_03,1,abnormal,1,11,16212,993,1789349189.851169
fault_ripple_03,1,abnormal,1,12,16216,1003,1789349189.851169
fault_ripple_03,1,abnormal,1,13,16436,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,14,16376,999,1789349189.851169
fault_ripple_03,1,abnormal,1,15,16204,997,1789349189.851169
fault_ripple_03,1,abnormal,1,16,16304,999,1789349189.851169
fault_ripple_03,1,abnormal,1,17,16444,1001,1789349189.851169
fault_ripple_03,1,abnormal,1,18,16376,996,1789349189.851169
fault_ripple_03,1,abnormal,1,19,16480,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,20,16432,997,1789349189.851169
fault_ripple_03,1,abnormal,1,21,16468,1001,1789349189.851169
fault_ripple_03,1,abnormal,1,22,16344,999,1789349189.851169
fault_ripple_03,1,abnormal,1,23,16492,994,1789349189.851169
fault_ripple_03,1,abnormal,1,24,16304,1004,1789349189.851169
fault_ripple_03,1,abnormal,1,25,16268,994,1789349189.851169
fault_ripple_03,1,abnormal,1,26,16392,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,27,16316,998,1789349189.851169
fault_ripple_03,1,abnormal,1,28,16176,998,1789349189.851169
fault_ripple_03,1,abnormal,1,29,16372,997,1789349189.851169
fault_ripple_03,1,abnormal,1,30,16336,1003,1789349189.851169
fault_ripple_03,1,abnormal,1,31,16144,996,1789349189.851169
fault_ripple_03,1,abnormal,1,32,16288,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,33,16452,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,34,16324,994,1789349189.851169
fault_ripple_03,1,abnormal,1,35,16508,999,1789349189.851169
fault_ripple_03,1,abnormal,1,36,16568,999,1789349189.851169
fault_ripple_03,1,abnormal,1,37,16472,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,38,16388,998,1789349189.851169
fault_ripple_03,1,abnormal,1,39,16424,996,1789349189.851169
fault_ripple_03,1,abnormal,1,40,16384,999,1789349189.851169
fault_ripple_03,1,abnormal,1,41,16324,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,42,16364,999,1789349189.851169
fault_ripple_03,1,abnormal,1,43,16244,995,1789349189.851169
fault_ripple_03,1,abnormal,1,44,16240,1003,1789349189.851169
fault_ripple_03,1,abnormal,1,45,16356,994,1789349189.851169
fault_ripple_03,1,abnormal,1,46,16380,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,47,16128,1001,1789349189.851169
fault_ripple_03,1,abnormal,1,48,16260,996,1789349189.851169
fault_ripple_03,1,abnormal,1,49,16400,1003,1789349189.851169
fault_ripple_03,1,abnormal,1,50,16388,999,1789349189.851169
fault_ripple_03,1,abnormal,1,51,16424,998,1789349189.851169
fault_ripple_03,1,abnormal,1,52,16468,995,1789349189.851169
fault_ripple_03,1,abnormal,1,53,16448,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,54,16344,1001,1789349189.851169
fault_ripple_03,1,abnormal,1,55,16492,999,1789349189.851169
fault_ripple_03,1,abnormal,1,56,16228,997,1789349189.851169
fault_ripple_03,1,abnormal,1,57,16204,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,58,16360,998,1789349189.851169
fault_ripple_03,1,abnormal,1,59,16284,1000,1789349189.851169
fault_ripple_03,1,abnormal,1,60,16252,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,61,16444,994,1789349189.851169
fault_ripple_03,1,abnormal,1,62,16344,1002,1789349189.851169
fault_ripple_03,1,abnormal,1,63,16276,1000,1789349189.851169
fault_ripple_03,1,abnormal,2,0,16428,0,1789349190.235578
fault_ripple_03,1,abnormal,2,1,16384,999,1789349190.235578
fault_ripple_03,1,abnormal,2,2,16332,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,3,16376,995,1789349190.235578
fault_ripple_03,1,abnormal,2,4,16444,1001,1789349190.235578
fault_ripple_03,1,abnormal,2,5,16352,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,6,16296,994,1789349190.235578
fault_ripple_03,1,abnormal,2,7,16468,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,8,16400,996,1789349190.235578
fault_ripple_03,1,abnormal,2,9,16256,998,1789349190.235578
fault_ripple_03,1,abnormal,2,10,16440,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,11,16220,999,1789349190.235578
fault_ripple_03,1,abnormal,2,12,16216,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,13,16416,999,1789349190.235578
fault_ripple_03,1,abnormal,2,14,16152,996,1789349190.235578
fault_ripple_03,1,abnormal,2,15,16216,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,16,16504,999,1789349190.235578
fault_ripple_03,1,abnormal,2,17,16432,1001,1789349190.235578
fault_ripple_03,1,abnormal,2,18,16344,995,1789349190.235578
fault_ripple_03,1,abnormal,2,19,16456,997,1789349190.235578
fault_ripple_03,1,abnormal,2,20,16528,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,21,16456,998,1789349190.235578
fault_ripple_03,1,abnormal,2,22,16348,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,23,16468,997,1789349190.235578
fault_ripple_03,1,abnormal,2,24,16344,999,1789349190.235578
fault_ripple_03,1,abnormal,2,25,16328,1002,1789349190.235578
fault_ripple_03,1,abnormal,2,26,16392,998,1789349190.235578
fault_ripple_03,1,abnormal,2,27,16296,999,1789349190.235578
fault_ripple_03,1,abnormal,2,28,16192,998,1789349190.235578
fault_ripple_03,1,abnormal,2,29,16348,999,1789349190.235578
fault_ripple_03,1,abnormal,2,30,16228,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,31,16216,998,1789349190.235578
fault_ripple_03,1,abnormal,2,32,16436,999,1789349190.235578
fault_ripple_03,1,abnormal,2,33,16448,995,1789349190.235578
fault_ripple_03,1,abnormal,2,34,16256,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,35,16444,1001,1789349190.235578
fault_ripple_03,1,abnormal,2,36,16512,999,1789349190.235578
fault_ripple_03,1,abnormal,2,37,16416,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,38,16360,994,1789349190.235578
fault_ripple_03,1,abnormal,2,39,16516,1004,1789349190.235578
fault_ripple_03,1,abnormal,2,40,16484,996,1789349190.235578
fault_ripple_03,1,abnormal,2,41,16336,1000,1789349190.235578
fault_ripple_03,1,abnormal,2,42,16412,999,1789349190.235578
fault_ripple_03,1,abnormal,2,43,16212,997,1789349190.235578
