run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
normal_50pct_pilot_01,0,normal,1,14,16316,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,15,16380,997,1789348275.440042
normal_50pct_pilot_01,0,normal,1,16,16284,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,17,16332,1000,1789348275.440042
normal_50pct_pilot_01,0,normal,1,18,16336,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,19,16396,995,1789348275.440042
normal_50pct_pilot_01,0,normal,1,20,16368,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,21,16352,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,22,16368,997,1789348275.440042
normal_50pct_pilot_01,0,normal,1,23,16340,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,24,16392,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,25,16372,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,26,16400,1003,1789348275.440042
normal_50pct_pilot_01,0,normal,1,27,16320,996,1789348275.440042
normal_50pct_pilot_01,0,normal,1,28,16308,1002,1789348275.440042
normal_50pct_pilot_01,0,normal,1,29,16344,995,1789348275.440042
normal_50pct_pilot_01,0,normal,1,30,16388,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,31,16344,1000,1789348275.440042
normal_50pct_pilot_01,0,normal,1,32,16384,997,1789348275.440042
normal_50pct_pilot_01,0,normal,1,33,16348,1003,1789348275.440042
normal_50pct_pilot_01,0,normal,1,34,16372,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,35,16364,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,36,16396,1002,1789348275.440042
normal_50pct_pilot_01,0,normal,1,37,16356,994,1789348275.440042
normal_50pct_pilot_01,0,normal,1,38,16404,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,39,16384,1002,1789348275.440042
normal_50pct_pilot_01,0,normal,1,40,16360,995,1789348275.440042
normal_50pct_pilot_01,0,normal,1,41,16372,1003,1789348275.440042
normal_50pct_pilot_01,0,normal,1,42,16280,996,1789348275.440042
normal_50pct_pilot_01,0,normal,1,43,16444,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,44,16360,997,1789348275.440042
normal_50pct_pilot_01,0,normal,1,45,16372,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,46,16380,1002,1789348275.440042
normal_50pct_pilot_01,0,normal,1,47,16404,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,48,16400,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,49,16332,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,50,16372,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,51,16352,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,52,16340,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,53,16376,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,54,16468,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,55,16376,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,56,16312,995,1789348275.440042
normal_50pct_pilot_01,0,normal,1,57,16368,1001,1789348275.440042
normal_50pct_pilot_01,0,normal,1,58,16444,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,59,16332,999,1789348275.440042
normal_50pct_pilot_01,0,normal,1,60,16312,998,1789348275.440042
normal_50pct_pilot_01,0,normal,1,61,16308,996,1789348275.440042
normal_50pct_pilot_01,0,normal,1,62,16404,1003,1789348275.440042
normal_50pct_pilot_01,0,normal,1,63,16260,995,1789348275.440042
normal_50pct_pilot_01,0,normal,2,0,16356,0,1789348275.823995
normal_50pct_pilot_01,0,normal,2,1,16440,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,2,16276,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,3,16340,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,4,16396,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,5,16336,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,6,16292,995,1789348275.823995
